"","logFC","logCPM","LR","PValue"
"WBGene00007190",-2.22622908661646,1.69042411285821,3.79847275570619,0.0512993538665305
"WBGene00007191",-2.91645586630412,-2.06714666541592,4.066002604586,0.043754703142839
"WBGene00007192",0.171003721243196,7.67078345740488,0.466087958131245,0.494792417420721
"WBGene00007193",0.0610481175563066,5.68336007708262,0.0671543475720355,0.795526020294664
"WBGene00007194",0.200569061655279,4.9162571518501,0.46887053003827,0.49350723690385
"WBGene00007195",0.00366821389344396,6.4652206888576,0.000287901858243345,0.986462406884122
"WBGene00007196",-0.0905722747480092,6.04155971099031,0.163211080022904,0.686217196862796
"WBGene00007197",-0.00618819578803859,3.40885507563619,0.000145877384284177,0.990363407680658
"WBGene00007198",3.78424329031048,-2.93830652352545,3.1003647312501,0.0782747556089682
"WBGene00007199",2.42076523340274,-3.2758437317343,1.08019855719806,0.298653141647476
"WBGene00007200",-0.0645438003141268,0.63968471887066,0.00666631210382951,0.934927038303094
"WBGene00007201",0.240236962342112,4.18552587131783,0.393570945476212,0.530428308347476
"WBGene00007202",0.112962789575159,4.23135063065005,0.109105701824727,0.741164587480562
"WBGene00007203",0.0715248094445711,0.323243004129218,0.00695088675276789,0.933555769061052
"WBGene00007204",-3.08906348062659,-3.38029972608994,1.47133641708759,0.225134955524102
"WBGene00007206",0,-3.59875592096187,0,1
"WBGene00007207",0.113922830701158,6.11480546539908,0.255072430831376,0.613525854044467
"WBGene00007208",0,-3.59875592096187,0,1
"WBGene00007209",-2.18429374687954,-0.213181001286016,2.89602758276435,0.0887981369710597
"WBGene00007210",-1.20446774564391,-0.679264731145616,1.75408259281689,0.18536431567759
"WBGene00007211",-0.84792280004836,-0.635375741124724,0.859047446278692,0.354005394293304
"WBGene00007212",-1.40503357482268,-1.18876882902151,1.77277975738381,0.183038435990416
"WBGene00007213",-0.024043052674133,-1.53395595967663,0.000422187098684024,0.983606866246176
"WBGene00007214",-0.678107059879891,0.87859921413563,0.792288434513838,0.373409048976263
"WBGene00007215",0.173230140500781,6.12350767095495,0.641051377222203,0.42333033452001
"WBGene00007216",-0.099028238249102,5.12829037761398,0.124436304992525,0.724271894011149
"WBGene00007217",0.0449699147178241,6.39548915553709,0.0422129308735215,0.837214421177618
"WBGene00007218",0.14070236259236,-2.3283712497059,0.0115732480819968,0.914329630648336
"WBGene00007219",-0.175161939644117,0.570943376291328,0.0511607394411957,0.821055670856055
"WBGene00007220",0.0250604106168597,1.92197961778127,0.00138571739561399,0.970305425699465
"WBGene00007221",-0.0210647992243733,6.6243305961016,0.00977445250433107,0.921244799004521
"WBGene00007222",-1.13923620288204,0.866354716175487,1.68516523312647,0.194239525943808
"WBGene00007223",0.0416648791351957,6.19984213859615,0.03457807065368,0.85248256268442
"WBGene00007224",-2.15534045641282,-1.35186507805298,3.60797702656447,0.0575030274312806
"WBGene00007225",0.0660635331525601,6.42806332113346,0.0821225206231331,0.774441379846676
"WBGene00007226",0.105819517461155,5.41125871311732,0.161699957817408,0.687596205424287
"WBGene00007227",0.0525395212081814,7.9682864091952,0.0432395550023701,0.835274856088469
"WBGene00007228",0.10261831081459,4.58758834267891,0.0575927351658265,0.810341990205839
"WBGene00007229",-0.663411182630591,-0.382634967197872,0.522394250102935,0.469822146216933
"WBGene00007230",-3.60434895549828,-1.63397840379702,4.95328391399182,0.0260411585972012
"WBGene00007231",0.950727957205595,-2.93056858394854,0.286508205068163,0.592466893050627
"WBGene00007232",1.05223678103927,-2.73037155994841,0.363498339237804,0.546569737681163
"WBGene00007233",3.25798472099944,-3.27608709393451,1.72452712679387,0.189111345809626
"WBGene00007234",0.0347882365440793,5.4876628222471,0.0203704380799747,0.886507337241983
"WBGene00007235",-0.00273093583619176,8.15931300970252,0.000116592376230074,0.991384773514081
"WBGene00007236",0.159731697397839,3.14416278500397,0.103308808157472,0.747894495881766
"WBGene00007237",0.184370474836232,4.59213071741187,0.370860765768137,0.542535450533553
"WBGene00007238",0,-3.59875592096187,0,1
"WBGene00007239",-1.37019778968609,-1.5940448662954,0.940714768359121,0.332094089299561
"WBGene00007240",3.25798472099944,-3.27608709393451,1.72452712679387,0.189111345809626
"WBGene00007241",-0.710853864876075,-3.09618829604134,0.114977826679361,0.73454659838518
"WBGene00007242",-0.0300475202981583,2.73273823270419,0.00299237065941327,0.95637542554542
"WBGene00007243",0,-3.59875592096187,0,1
"WBGene00007244",-0.957759498166743,0.937010221907046,1.48231383358317,0.223412852205356
"WBGene00007245",0,-3.59875592096187,0,1
"WBGene00007246",-0.3111375422647,-2.02351178938663,0.06311163894885,0.801643790879733
"WBGene00007247",-0.56591763688012,-1.48491098852897,0.199260765260719,0.655318197768817
"WBGene00007248",-2.01636766904919,2.12555428387677,3.50440163095868,0.0612059520177723
"WBGene00007249",-1.44079098178836,-1.50726972668089,1.15971243459634,0.281525186943941
"WBGene00007250",2.3804736435806,-3.48207942760974,1.01247159758812,0.314311448012557
"WBGene00007251",0,-3.59875592096187,0,1
"WBGene00007252",-0.410250079754931,0.653295190689968,0.264531423993863,0.607023957800371
"WBGene00007253",-1.19490255076309,-2.00765279782144,0.919984076343396,0.337479153333025
"WBGene00007254",0.299765288347549,3.14692619839551,0.387189258447448,0.533780559308479
"WBGene00007255",-0.0218238938053131,3.99189511122091,0.00331046674141611,0.954117707486408
"WBGene00007256",0.00334528543007954,7.47464979442237,0.000192524051328746,0.98892946466787
"WBGene00007257",-0.228322042770086,1.25482616639182,0.104846139347381,0.746089807700493
"WBGene00007258",-0.0593956949822425,5.94514367852764,0.0686910191407719,0.793252275314304
"WBGene00007259",0,-3.59875592096187,0,1
"WBGene00007260",0.290736329707827,1.10823420149406,0.156745250940732,0.692170936515074
"WBGene00007261",-0.592089167160953,3.61756994074849,1.6054931524432,0.20512648488441
"WBGene00007262",-2.25741619926701,-3.27596991975272,0.933586658579555,0.333932665098236
"WBGene00007264",-4.63929338417621,-2.59790543807648,4.65451675704423,0.0309719493740058
"WBGene00007265",0,-3.59875592096187,0,1
"WBGene00007266",-0.880593756074756,0.189521325833481,1.07226169727361,0.30043514024851
"WBGene00007267",0.0263461344250499,5.39553195377376,0.0108026219528838,0.917220405723788
"WBGene00007268",-1.26143559848841,-3.01724795281343,0.56659080630803,0.451616828355133
"WBGene00007269",-0.236733366054804,-1.63701716504361,0.0459292546740362,0.830304449677647
"WBGene00007270",0.0446936143500573,6.33733819729381,0.0403516740571064,0.84079454824829
"WBGene00007271",-1.31430529512743,-0.0389936353294023,1.22809005516596,0.267778798646491
"WBGene00007273",-1.23342794949361,-3.0155629676662,0.35827061096873,0.549468266082299
"WBGene00007274",-1.91516730631668,-0.292579688372436,1.97438597107519,0.159983084458921
"WBGene00007275",0.632156685776578,1.42663418078896,0.832099193019286,0.361666227012221
"WBGene00007277",-0.0293463300209546,6.20168798910418,0.0191315404770274,0.88999003917745
"WBGene00007278",-0.169974624185062,5.3065702410361,0.39131653171901,0.531608187432145
"WBGene00007279",0,-3.59875592096187,0,1
"WBGene00007281",-0.13930240139999,0.27917694667897,0.0295342383239656,0.863551302383287
"WBGene00007282",0.360230321587974,3.37713036727726,0.586897072435679,0.443621516184645
"WBGene00007283",0.678182125733101,2.45886817206358,1.21541274633464,0.270262784659158
"WBGene00007284",0.119716617612726,4.42397259154167,0.137443982986334,0.710835378228643
"WBGene00007285",-0.362394788840559,-0.909628718220944,0.137161293901914,0.711119539467624
"WBGene00007286",-0.183228736116023,2.09983546636652,0.0841128391168087,0.771799303305469
"WBGene00007287",0.0299906672470576,5.27179771350183,0.00790701662851134,0.929144370591098
"WBGene00007288",-0.079173802524406,-2.43374706658849,0.00352282703736106,0.952670622650117
"WBGene00007289",0.136833619059801,-2.66337043699125,0.0100800360708551,0.920027259729446
"WBGene00007290",0.324527177016577,6.08784381802314,2.11993363741396,0.1453928438941
"WBGene00007291",2.38177015098061,-3.27728432064558,1.05987027413999,0.303244774273506
"WBGene00007292",-2.25519461449939,-3.48528471943471,0.89292185873419,0.34468673829844
"WBGene00007293",0,-3.59875592096187,0,1
"WBGene00007294",0,-3.59875592096187,0,1
"WBGene00007295",-0.454598253726906,2.38365667321344,0.542667227961617,0.461329437970767
"WBGene00007296",-0.237873835104629,4.32743920484926,0.500593872873078,0.479239295779364
